player_x,stone_x,stone_y,horizontal_distance,stone_speed,action
0.84518,0.74298,0.43341,-0.1022,0.72296,right
0.25823,0.50991,0.03029,0.25168,0.54128,stay
0.78907,0.5,0.0,-0.28907,0.0,stay
0.83011,0.77035,0.84158,-0.05976,0.59418,right
0.49929,0.94497,0.281,0.44568,0.63554,stay
0.21839,0.49692,0.13179,0.27853,0.79182,stay
0.42449,0.5,0.0,0.07551,0.0,stay
0.85371,0.27246,0.94158,-0.58125,0.94272,stay
0.20789,0.5,0.0,0.29211,0.0,stay
0.06554,0.03834,0.037,-0.0272,0.63447,left
0.46012,0.39633,0.13327,-0.06378,0.80244,right
0.53443,0.40409,0.69564,-0.13034,0.54321,right
0.5737,0.87526,0.80371,0.30157,0.58738,stay
0.2903,0.63532,0.01603,0.34503,0.50939,stay
0.85738,0.77293,0.47879,-0.08445,0.88528,right
0.60363,0.41107,0.52451,-0.19256,0.67125,right
0.37933,0.49884,0.21053,0.11951,0.82941,left
0.74427,0.15496,0.17533,-0.58931,0.86418,stay
0.40394,0.46664,0.80681,0.0627,0.95275,left
0.79815,0.09501,0.84779,-0.70314,0.88318,stay
0.45446,0.37117,0.52382,-0.08329,0.64893,right
0.86148,0.3515,0.75318,-0.50998,0.52378,stay
0.13323,0.21691,0.27718,0.08368,0.92468,left
0.64482,0.91469,0.9771,0.26987,0.99869,stay
0.75512,0.70007,0.93994,-0.05505,0.64594,right
0.69116,0.44695,0.89927,-0.24421,0.6136,stay
0.94502,0.45636,0.70011,-0.48866,0.65952,stay
0.13675,0.80464,0.23176,0.66789,0.55838,stay
0.08565,0.77427,0.41489,0.68863,0.89325,stay
0.68411,0.07307,0.2279,-0.61104,0.59495,stay
0.13703,0.65805,0.80818,0.52102,0.66597,stay
0.22337,0.7985,0.70824,0.57512,0.71232,stay
0.80934,0.56849,0.84592,-0.24085,0.90503,stay
0.1347,0.3249,0.93406,0.19019,0.52204,left
0.55036,0.60678,0.79899,0.05642,0.73205,left
0.55624,0.06261,0.31694,-0.49363,0.62599,stay
0.25049,0.26614,0.01884,0.01565,0.62197,left
0.25217,0.12687,0.99761,-0.1253,0.77389,right
0.16065,0.41819,0.7977,0.25755,0.72166,stay
0.51771,0.25254,0.07291,-0.26517,0.77198,stay
0.56794,0.5,0.0,-0.06794,0.0,stay
0.59419,0.20725,0.22472,-0.38694,0.66759,stay
0.35364,0.59739,0.46928,0.24375,0.61404,stay
0.47696,0.17394,0.69519,-0.30302,0.78928,stay
0.54499,0.61922,0.25429,0.07423,0.57104,left
0.8882,0.50364,0.02187,-0.38456,0.77152,stay
0.88758,0.70312,0.54082,-0.18446,0.97442,right
0.37645,0.30375,0.94479,-0.07271,0.52023,right
0.8396,0.15621,0.31754,-0.68339,0.87857,stay
0.85542,0.77964,0.26825,-0.07578,0.87009,right
0.89053,0.63979,0.41553,-0.25073,0.90739,stay
0.07653,0.67222,0.17281,0.59569,0.55239,stay
0.68595,0.5,0.0,-0.18595,0.0,stay
0.6339,0.75083,0.89279,0.11693,0.51923,left
0.08189,0.46527,0.61775,0.38339,0.70831,stay
0.93097,0.3355,0.54532,-0.59548,0.90295,stay
0.25787,0.69742,0.12633,0.43955,0.49747,stay
0.5549,0.48435,0.90767,-0.07055,0.73393,right
0.57291,0.33591,0.61278,-0.237,0.57803,stay
0.92495,0.69101,0.30419,-0.23395,0.71369,stay
0.69049,0.11745,0.92127,-0.57304,0.94145,stay
0.40272,0.12523,0.73392,-0.27749,0.93133,stay
0.84838,0.06698,0.34243,-0.78141,0.43614,stay
0.60295,0.72902,0.73115,0.12608,0.70883,left
0.69845,0.59049,0.01374,-0.10796,0.89416,right
0.26469,0.47515,0.11439,0.21046,0.97022,left
0.9099,0.51551,0.00972,-0.39439,0.90434,stay
0.23336,0.29707,0.83495,0.06371,0.85746,left
0.37039,0.30246,0.52961,-0.06792,0.9637,right
0.56229,0.30129,0.12435,-0.26099,0.82255,stay
0.0555,0.81061,0.96945,0.75511,0.59386,stay
0.05944,0.45198,0.64035,0.39254,0.86193,stay
0.43575,0.84484,0.18173,0.40909,0.57829,stay
0.70455,0.86826,0.48308,0.16371,0.70823,left
0.28771,0.07708,0.81318,-0.21064,0.92826,right
0.84871,0.30628,0.57011,-0.54243,0.47686,stay
0.26152,0.64808,0.16906,0.38656,0.88377,stay
0.93695,0.5,0.0,-0.43695,0.0,stay
0.7547,0.4455,0.18394,-0.3092,0.79619,stay
0.12759,0.43841,0.45337,0.31082,0.77703,stay
0.28596,0.6093,0.42892,0.32334,0.80066,stay
0.51511,0.5,0.0,-0.01511,0.0,stay
0.43249,0.95956,0.27885,0.52708,0.575,stay
0.1052,0.5,0.0,0.3948,0.0,stay
0.59768,0.67739,0.40925,0.07972,0.79212,left
0.90052,0.39573,0.96863,-0.50479,0.52796,stay
0.54586,0.3196,0.40163,-0.22627,0.9093,stay
0.71385,0.67779,0.86105,-0.03607,0.77785,right
0.4777,0.70683,0.60571,0.22913,0.86431,stay
0.44779,0.73432,0.3095,0.28653,0.96753,stay
0.81555,0.5,0.0,-0.31555,0.0,stay
0.72508,0.5,0.0,-0.22508,0.0,stay
0.83704,0.10086,0.80802,-0.73618,0.9179,stay
0.94068,0.03497,0.52298,-0.90571,0.58579,stay
0.74541,0.5,0.0,-0.24541,0.0,stay
0.21003,0.53994,0.63688,0.32991,0.8349,stay
0.74345,0.62246,0.66423,-0.12099,0.8215,right
0.43065,0.80996,0.25287,0.37931,0.60227,stay
0.1835,0.14862,0.62432,-0.03488,0.76366,right
0.51748,0.94526,0.17162,0.42778,0.74129,stay
0.72524,0.93218,0.02292,0.20694,0.8778,left
0.35955,0.68039,0.52357,0.32084,0.71267,stay
0.21796,0.3568,0.7324,0.13884,0.58693,left
0.13421,0.76221,0.64291,0.628,0.52546,stay
0.76447,0.91721,0.88304,0.15273,0.88341,left
0.53058,0.32678,0.48662,-0.2038,0.57306,right
0.42407,0.8195,0.4887,0.39543,0.47712,stay
0.18531,0.09303,0.97698,-0.09229,0.60775,right
0.47034,0.79047,0.43606,0.32013,0.96942,stay
0.84786,0.83063,0.18423,-0.01723,0.79375,left
0.07944,0.43035,0.26979,0.35091,0.96927,stay
0.58318,0.22883,0.32104,-0.35435,0.74186,stay
0.93871,0.22048,0.06248,-0.71823,0.82835,stay
0.38708,0.53105,0.68444,0.14397,0.93895,left
0.79362,0.81451,0.30391,0.02089,0.74879,right
0.60678,0.54319,0.89181,-0.0636,0.76218,right
0.28835,0.5,0.0,0.21165,0.0,stay
0.20317,0.20969,0.90228,0.00652,0.64026,left
0.63868,0.95992,0.95149,0.32124,0.92332,stay
0.2765,0.50735,0.41965,0.23085,0.90669,stay
0.90681,0.45229,0.39698,-0.45451,0.67511,stay
0.0635,0.64475,0.01198,0.58126,0.55128,stay
0.2512,0.13875,0.08768,-0.11245,0.48081,right
0.87883,0.5,0.0,-0.37883,0.0,stay
0.4642,0.08109,0.05469,-0.38311,0.90304,stay
0.84073,0.62383,0.00758,-0.2169,0.82968,right
0.85757,0.16335,0.0254,-0.69421,0.78386,stay
0.4572,0.25608,0.55849,-0.20112,0.43708,right
0.31161,0.24704,0.60044,-0.06457,0.69774,right
0.69996,0.09933,0.92072,-0.60063,0.97145,stay
0.86887,0.70942,0.6864,-0.15945,0.75236,right
0.05292,0.70877,0.71968,0.65585,0.98398,stay
0.49825,0.13568,0.194,-0.36257,0.97998,stay
0.79882,0.89458,0.08813,0.09576,0.91136,left
0.26409,0.58353,0.47571,0.31944,0.66379,stay
0.3426,0.41646,0.65952,0.07386,0.81778,left
0.32123,0.73138,0.75243,0.41015,0.73354,stay
0.52186,0.56455,0.17374,0.04269,0.92885,left
0.91745,0.50511,0.49497,-0.41233,0.82028,stay
0.66376,0.70357,0.52005,0.03981,0.58901,left
0.71333,0.21521,0.4313,-0.49812,0.97086,stay
0.25656,0.49198,0.34938,0.23542,0.47596,stay
0.88919,0.44571,0.52442,-0.44348,0.56939,stay
0.09911,0.20215,0.47025,0.10304,0.52323,left
0.62696,0.63816,0.42893,0.0112,0.90733,left
0.87544,0.20978,0.10888,-0.66567,0.50906,stay
0.44253,0.82819,0.3685,0.38566,0.64692,stay
0.75813,0.5517,0.57722,-0.20643,0.6187,right
0.81723,0.115,0.8076,-0.70224,0.6034,stay
0.61411,0.61719,0.93433,0.00309,0.65519,left
0.76719,0.63105,0.99337,-0.13614,0.43349,right
0.42305,0.20098,0.87639,-0.22207,0.96851,stay
0.89368,0.51967,0.25331,-0.37401,0.79396,stay
0.35476,0.1947,0.30324,-0.16005,0.88733,right
0.21769,0.35052,0.87197,0.13284,0.87004,left
0.49356,0.63211,0.11429,0.13855,0.94749,left
0.67605,0.5,0.0,-0.17605,0.0,stay
0.42289,0.54583,0.83598,0.12295,0.96213,left
0.82118,0.5,0.0,-0.32118,0.0,stay
0.40397,0.5361,0.29604,0.13213,0.69812,left
0.59457,0.9168,0.90845,0.32223,0.63581,stay
0.90615,0.59422,0.82922,-0.31193,0.44507,stay
0.83574,0.68519,0.2736,-0.15054,0.87899,right
0.252,0.38657,0.65993,0.13456,0.73352,left
0.58177,0.55752,0.79411,-0.02425,0.47675,right
0.84109,0.39166,0.88422,-0.44943,0.89899,stay
0.35273,0.5,0.0,0.14727,0.0,stay
0.668,0.67347,0.82436,0.00548,0.85784,left
0.76512,0.60929,0.0065,-0.15583,0.94094,right
0.23397,0.5,0.0,0.26603,0.0,stay
0.54103,0.32424,0.65201,-0.21679,0.61345,right
0.64863,0.31338,0.52099,-0.33525,0.51529,stay
0.69501,0.30711,0.37348,-0.3879,0.61345,stay
0.41318,0.53006,0.64727,0.11688,0.66141,left
0.74019,0.95532,0.9789,0.21513,0.74354,left
0.6306,0.86963,0.61988,0.23903,0.4543,stay
0.14767,0.74855,0.21179,0.60088,0.51763,stay
0.53607,0.92738,0.32746,0.39131,0.60974,stay
0.70074,0.46582,0.87722,-0.23491,0.64294,stay
0.52081,0.91368,0.8702,0.39288,0.73584,stay
0.83088,0.5,0.0,-0.33088,0.0,stay
0.70511,0.5,0.0,-0.20511,0.0,stay
0.45251,0.32544,0.03914,-0.12707,0.7578,right
0.20243,0.92985,0.86383,0.72742,0.72052,stay
0.75067,0.47074,0.51266,-0.27994,0.69746,stay
0.46356,0.1857,0.17354,-0.27785,0.55559,stay
0.49494,0.18461,0.03508,-0.31033,0.49933,stay
0.07698,0.22183,0.40365,0.14485,0.64271,left
0.80135,0.22414,0.33826,-0.57722,0.84418,stay
0.65806,0.5105,0.79374,-0.14756,0.9771,right
0.33213,0.64383,0.71043,0.3117,0.77507,stay
0.13038,0.61728,0.62359,0.4869,0.65072,stay
0.88491,0.44183,0.69825,-0.44308,0.49921,stay
0.3012,0.27839,0.16093,-0.02282,0.91223,left
0.63067,0.65696,0.3075,0.02629,0.59962,left
0.09541,0.39058,0.08612,0.29517,0.65339,stay
0.62869,0.95734,0.32321,0.32865,0.98345,stay
0.68035,0.53869,0.06026,-0.14165,0.9397,right
0.10591,0.14113,0.30681,0.03522,0.66109,right
0.46422,0.77999,0.80481,0.31578,0.81192,stay
0.18666,0.92277,0.1729,0.73612,0.47347,stay
0.77674,0.17118,0.58718,-0.60557,0.6478,stay
0.39329,0.45054,0.48706,0.05725,0.89492,left
0.13246,0.96522,0.49486,0.83276,0.50906,stay
0.66075,0.08538,0.96112,-0.57537,0.53343,stay
0.33803,0.95617,0.60477,0.61814,0.7357,stay
0.34311,0.59145,0.60078,0.24834,0.61597,stay
0.91511,0.46132,0.46072,-0.4538,0.76449,stay
0.78543,0.42153,0.86783,-0.3639,0.92578,stay
0.22139,0.69238,0.9255,0.47099,0.47268,stay
0.28158,0.24424,0.85092,-0.03733,0.76244,right
0.61291,0.14085,0.84807,-0.47206,0.88575,stay
0.28545,0.71929,0.96215,0.43384,0.79695,stay
0.4143,0.88265,0.07911,0.46835,0.62587,stay
0.7635,0.76938,0.35471,0.00588,0.99064,right
0.68735,0.74625,0.49839,0.0589,0.92618,left
0.49596,0.13767,0.95436,-0.35829,0.54566,stay
0.81855,0.06264,0.57122,-0.7559,0.72459,stay
0.33648,0.1463,0.57641,-0.19018,0.76187,right
0.21734,0.51522,0.30026,0.29788,0.45605,stay
0.27104,0.85264,0.29454,0.5816,0.57039,stay
0.31029,0.06321,0.92286,-0.24708,0.85717,stay
0.57669,0.42902,0.95916,-0.14767,0.61243,right
0.08774,0.91835,0.88238,0.83061,0.84666,stay
0.15619,0.60871,0.90355,0.45252,0.63052,stay
0.76784,0.83425,0.71718,0.06641,0.45435,left
0.7711,0.20735,0.47476,-0.56376,0.70288,stay
0.33443,0.08073,0.52656,-0.2537,0.75609,stay
0.64345,0.87787,0.53929,0.23441,0.43068,stay
0.79952,0.5,0.0,-0.29952,0.0,stay
0.28464,0.5,0.0,0.21536,0.0,stay
0.55725,0.55932,0.18823,0.00208,0.99316,right
0.26015,0.24183,0.67717,-0.01833,0.8797,right
0.33756,0.34702,0.86282,0.00947,0.96039,left
0.85011,0.24074,0.32864,-0.60936,0.77205,stay
0.5239,0.50141,0.79134,-0.02249,0.4541,right
0.90462,0.55516,0.01563,-0.34946,0.61265,stay
0.30089,0.22874,0.13168,-0.07215,0.8571,right
0.65539,0.86606,0.67571,0.21067,0.66246,left
0.30125,0.71622,0.73618,0.41496,0.57059,stay
0.81544,0.14956,0.87581,-0.66588,0.56891,stay
0.82716,0.63878,0.75747,-0.18838,0.48919,right
0.16091,0.03473,0.59665,-0.12618,0.73618,right
0.73967,0.95137,0.58687,0.2117,0.92176,left
0.20449,0.5,0.0,0.29551,0.0,stay
0.30585,0.5,0.0,0.19415,0.0,stay
0.81064,0.94607,0.81843,0.13543,0.77974,left
0.27929,0.57719,0.62774,0.29789,0.80705,stay
0.24762,0.07995,0.03569,-0.16767,0.58172,right
0.25513,0.74742,0.83778,0.49228,0.81056,stay
0.68561,0.08864,0.34784,-0.59696,0.54212,stay
0.32839,0.33701,0.24068,0.00862,0.51477,left
0.40621,0.66139,0.3,0.25518,0.61022,stay
0.27389,0.61781,0.1789,0.34392,0.85704,stay
0.77514,0.12425,0.18561,-0.65089,0.44455,stay
0.54747,0.5,0.0,-0.04747,0.0,stay
0.14168,0.55872,0.50731,0.41704,0.52522,stay
0.56743,0.28346,0.40992,-0.28397,0.43979,stay
0.1761,0.79046,0.81356,0.61436,0.49272,stay
0.39554,0.04772,0.38259,-0.34783,0.68309,stay
0.92798,0.5,0.0,-0.42798,0.0,stay
0.47738,0.20693,0.3846,-0.27045,0.95695,stay
0.33878,0.71507,0.60498,0.37629,0.48089,stay
0.09483,0.55887,0.33233,0.46404,0.86923,stay
0.68407,0.84148,0.11806,0.1574,0.55121,left
0.4835,0.2362,0.41077,-0.2473,0.51135,stay
0.18783,0.5,0.0,0.31217,0.0,stay
0.68828,0.21002,0.81628,-0.47826,0.78638,stay
0.50635,0.28954,0.63062,-0.21681,0.72232,right
0.61394,0.38122,0.45264,-0.23272,0.43033,stay
0.59454,0.5,0.0,-0.09454,0.0,stay
0.38658,0.0785,0.09991,-0.30808,0.82712,stay
0.51031,0.39574,0.49783,-0.11456,0.97698,right
0.90164,0.78105,0.96265,-0.12059,0.86079,right
0.44754,0.88863,0.40717,0.44108,0.70614,stay
0.11717,0.845,0.10433,0.72784,0.78107,stay
0.89847,0.3107,0.38999,-0.58777,0.93824,stay
0.60285,0.88769,0.92,0.28484,0.81195,stay
0.92881,0.94965,0.39124,0.02084,0.52088,right
0.77179,0.90245,0.86525,0.13066,0.5741,left
0.44089,0.49125,0.61122,0.05036,0.83469,left
0.38546,0.54379,0.1083,0.15832,0.55771,left
0.45345,0.37032,0.59367,-0.08313,0.68764,right
0.68961,0.35361,0.15879,-0.33601,0.91481,stay
0.12095,0.07613,0.31149,-0.04482,0.86356,left
0.39603,0.60815,0.38016,0.21212,0.73852,left
0.34636,0.5397,0.20676,0.19334,0.50899,left
0.41652,0.73232,0.82958,0.31579,0.78937,stay
0.91338,0.33339,0.11148,-0.57998,0.76165,stay
0.67764,0.76584,0.69374,0.0882,0.89855,left
0.609,0.5,0.0,-0.109,0.0,stay
0.21746,0.5,0.0,0.28254,0.0,stay
0.91387,0.95601,0.78884,0.04214,0.86181,left
0.69025,0.93222,0.83308,0.24197,0.81367,stay
0.58386,0.86764,0.16251,0.28378,0.61591,stay
0.92013,0.3417,0.79623,-0.57843,0.49039,stay
0.79118,0.64197,0.59439,-0.14921,0.60125,right
0.78911,0.03747,0.85306,-0.75165,0.59568,stay
0.535,0.5,0.0,-0.035,0.0,stay
0.46672,0.72904,0.4931,0.26232,0.52209,stay
0.1359,0.83832,0.42441,0.70242,0.57241,stay
0.52155,0.81872,0.07433,0.29717,0.89626,stay
0.16504,0.38112,0.61537,0.21608,0.90153,left
0.5326,0.07303,0.80177,-0.45956,0.92776,stay
0.30492,0.66778,0.48663,0.36286,0.81027,stay
0.71605,0.14845,0.99192,-0.5676,0.59184,stay
0.81449,0.2683,0.81837,-0.54618,0.62611,stay
0.67312,0.79747,0.20236,0.12435,0.59524,left
0.38988,0.67982,0.29916,0.28995,0.72038,stay
0.19778,0.26059,0.85835,0.06281,0.46572,left
0.92096,0.66154,0.77002,-0.25943,0.54662,stay
0.70205,0.90484,0.40064,0.2028,0.80402,left
0.05995,0.49364,0.98537,0.43369,0.60847,stay
0.52059,0.65279,0.66004,0.1322,0.48859,left
0.21755,0.10309,0.3714,-0.11446,0.90041,right
0.73194,0.3976,0.52784,-0.33434,0.59133,stay
0.54798,0.57899,0.72001,0.03101,0.59826,left
0.86399,0.53464,0.10835,-0.32935,0.76562,stay
0.24281,0.69544,0.8175,0.45263,0.50882,stay
0.53854,0.5,0.0,-0.03854,0.0,stay
0.53542,0.85404,0.84808,0.31862,0.53101,stay
0.35717,0.48216,0.18737,0.12499,0.84759,left
0.72479,0.7731,0.53214,0.04831,0.81849,left
0.10583,0.7673,0.204,0.66147,0.73847,stay
0.42385,0.74904,0.75139,0.32519,0.59182,stay
0.39875,0.5,0.0,0.10125,0.0,stay
0.78184,0.66359,0.80617,-0.11825,0.94857,right
0.30877,0.5,0.0,0.19123,0.0,stay
0.70169,0.74191,0.44995,0.04023,0.89047,right
0.3903,0.27485,0.05175,-0.11545,0.47729,right
0.31165,0.17952,0.88382,-0.13213,0.66285,right
0.91549,0.82581,0.53773,-0.08968,0.47528,right
0.68226,0.39027,0.29213,-0.29199,0.69229,stay
0.44674,0.86843,0.78071,0.42169,0.61791,stay
0.39201,0.32766,0.71872,-0.06435,0.86286,right
0.15467,0.73393,0.45977,0.57926,0.69444,stay
0.53613,0.63576,0.83282,0.09963,0.64873,left
0.37977,0.79098,0.58397,0.41121,0.86616,stay
0.1735,0.21805,0.09914,0.04455,0.62891,right
0.90556,0.12154,0.7988,-0.78403,0.68498,stay
0.15117,0.18939,0.11014,0.03822,0.48799,right
0.38883,0.35779,0.252,-0.03104,0.69602,right
0.82438,0.74598,0.47893,-0.0784,0.60177,right
0.59935,0.5,0.0,-0.09935,0.0,stay
0.13875,0.23868,0.74685,0.09994,0.74806,left
0.82584,0.95027,0.43542,0.12443,0.85484,left
0.15305,0.83496,0.95055,0.68191,0.62985,stay
0.85225,0.5,0.0,-0.35225,0.0,stay
0.31694,0.14991,0.7453,-0.16703,0.98596,right
0.4653,0.14042,0.83214,-0.32488,0.71407,stay
0.2484,0.58391,0.80943,0.33551,0.4337,stay
0.44251,0.8197,0.13431,0.37719,0.84779,stay
0.69899,0.80222,0.53985,0.10322,0.95308,left
0.14843,0.26334,0.66469,0.1149,0.52481,left
0.93305,0.05879,0.10597,-0.87426,0.99453,stay
0.08604,0.91262,0.24484,0.82658,0.9032,stay
0.16356,0.45662,0.918,0.29306,0.83826,stay
0.42695,0.90183,0.51411,0.47488,0.80977,stay
0.66157,0.5498,0.78543,-0.11177,0.5654,right
0.11781,0.7112,0.11165,0.59339,0.69874,stay
0.17995,0.71086,0.7856,0.53091,0.92522,stay
0.68796,0.88496,0.41906,0.197,0.44752,left
0.72311,0.51968,0.45029,-0.20343,0.52537,right
0.05312,0.15935,0.46798,0.10623,0.86346,left
0.75227,0.75152,0.0089,-0.00075,0.94956,left
0.34689,0.31681,0.8148,-0.03008,0.74411,right
0.09491,0.15946,0.87872,0.06454,0.8776,left
0.61289,0.53428,0.7236,-0.07861,0.56685,right
0.80133,0.47524,0.28676,-0.32609,0.52762,stay
0.93824,0.24101,0.81363,-0.69723,0.50783,stay
0.56459,0.06787,0.1533,-0.49672,0.64174,stay
0.60746,0.08347,0.59414,-0.52399,0.93956,stay
0.18852,0.86827,0.86157,0.67975,0.57821,stay
0.76856,0.15686,0.87634,-0.61171,0.97948,stay
0.7347,0.5,0.0,-0.2347,0.0,stay
0.8383,0.76628,0.85429,-0.07201,0.53507,right
0.20894,0.5,0.0,0.29106,0.0,stay
0.12819,0.77319,0.43282,0.645,0.57408,stay
0.72641,0.13004,0.64047,-0.59637,0.68858,stay
0.42344,0.09388,0.20012,-0.32956,0.45052,stay
0.18883,0.2,0.69285,0.01117,0.7861,left
0.49066,0.37508,0.88917,-0.11558,0.82124,right
0.45302,0.58299,0.21903,0.12996,0.83912,left
0.81413,0.15033,0.68005,-0.6638,0.98794,stay
0.76519,0.75969,0.18755,-0.00551,0.74211,left
0.73685,0.82614,0.68575,0.0893,0.88181,left
0.92658,0.12413,0.65686,-0.80246,0.58192,stay
0.47287,0.12494,0.86946,-0.34794,0.9053,stay
0.24227,0.93861,0.91476,0.69634,0.47928,stay
0.14759,0.53819,0.43125,0.39061,0.77996,stay
0.87351,0.10413,0.69021,-0.76938,0.7205,stay
0.16388,0.61966,0.01305,0.45578,0.45059,stay
0.90629,0.5,0.0,-0.40629,0.0,stay
0.21564,0.866,0.99032,0.65036,0.97563,stay
0.41966,0.07124,0.46708,-0.34842,0.73494,stay
0.66647,0.31301,0.68544,-0.35346,0.82236,stay
0.07802,0.63426,0.72257,0.55624,0.64474,stay
0.52422,0.27939,0.67907,-0.24483,0.93616,stay
0.2268,0.18938,0.49633,-0.03742,0.98329,right
0.15124,0.70658,0.14805,0.55534,0.62927,stay
0.74849,0.60745,0.7711,-0.14104,0.68771,right
0.929,0.56091,0.56374,-0.36809,0.88043,stay
0.28466,0.6734,0.916,0.38875,0.53636,stay
0.29072,0.26304,0.09681,-0.02768,0.59542,right
0.59603,0.38252,0.10144,-0.21352,0.79459,right
0.14321,0.94333,0.61725,0.80011,0.82583,stay
0.7462,0.05785,0.27333,-0.68835,0.99577,stay
0.85579,0.90846,0.30236,0.05268,0.57885,left
0.63601,0.69811,0.89719,0.0621,0.75438,left
0.2693,0.15021,0.59235,-0.11909,0.50679,right
0.71011,0.58835,0.06681,-0.12177,0.86045,right
0.51918,0.5,0.0,-0.01918,0.0,stay
0.05435,0.2614,0.22153,0.20706,0.8517,left
0.89617,0.29942,0.54853,-0.59675,0.71512,stay
0.77999,0.5,0.0,-0.27999,0.0,stay
0.51127,0.57075,0.84528,0.05947,0.52282,left
0.21584,0.30689,0.66048,0.09106,0.47316,left
0.88338,0.33419,0.56839,-0.54919,0.77733,stay
0.14039,0.6928,0.5213,0.5524,0.53853,stay
0.50684,0.70091,0.35816,0.19407,0.93983,left
0.37672,0.82326,0.56935,0.44654,0.94117,stay
0.60697,0.72268,0.26191,0.11571,0.91713,left
0.94649,0.09887,0.21315,-0.84762,0.58116,stay
0.08951,0.0579,0.19782,-0.03161,0.52926,right
0.07399,0.56047,0.74042,0.48648,0.9999,stay
0.52996,0.36151,0.79581,-0.16845,0.96228,right
0.87536,0.5,0.0,-0.37536,0.0,stay
0.64172,0.19053,0.74166,-0.45119,0.74161,stay
0.89596,0.5,0.0,-0.39596,0.0,stay
0.91854,0.84358,0.08919,-0.07496,0.91584,right
0.05552,0.67469,0.34136,0.61917,0.84291,stay
0.48763,0.11994,0.84538,-0.36769,0.55595,stay
0.63361,0.53003,0.26882,-0.10358,0.53716,right
0.942,0.5,0.0,-0.442,0.0,stay
0.94483,0.33329,0.02191,-0.61154,0.81233,stay
0.47574,0.19187,0.40297,-0.28387,0.7824,stay
0.67317,0.5,0.0,-0.17317,0.0,stay
0.43023,0.71451,0.22707,0.28427,0.76972,stay
0.46504,0.20237,0.78241,-0.26267,0.9053,stay
0.5868,0.63635,0.01729,0.04955,0.9819,right
0.18066,0.76652,0.57928,0.58586,0.79296,stay
0.88661,0.52199,0.08516,-0.36462,0.48271,stay
0.66338,0.32934,0.02916,-0.33404,0.56048,stay
0.7433,0.64977,0.27643,-0.09353,0.54042,right
0.60015,0.44002,0.47769,-0.16014,0.60979,right
0.43243,0.513,0.05177,0.08057,0.73115,left
0.51894,0.71349,0.80954,0.19455,0.60654,left
0.27271,0.26517,0.09547,-0.00754,0.91076,left
0.77853,0.42409,0.76605,-0.35444,0.93374,stay
0.54558,0.91686,0.33756,0.37128,0.86512,stay
0.29009,0.87017,0.33102,0.58008,0.56083,stay
0.67878,0.07104,0.88554,-0.60774,0.52002,stay
0.93522,0.95465,0.77887,0.01943,0.69501,left
0.42422,0.48768,0.98837,0.06346,0.51446,left
0.51932,0.25397,0.79235,-0.26535,0.51604,stay
0.31348,0.27922,0.20791,-0.03426,0.49144,right
0.7312,0.18237,0.74815,-0.54883,0.52473,stay
0.8036,0.17951,0.3224,-0.62409,0.48316,stay
0.71751,0.03786,0.61287,-0.67965,0.7134,stay
0.69328,0.2127,0.38661,-0.48058,0.99677,stay
0.47124,0.26633,0.55323,-0.20492,0.96719,right
0.3365,0.54993,0.06546,0.21343,0.44648,left
0.49572,0.40424,0.89794,-0.09147,0.80518,right
0.912,0.89198,0.19688,-0.02002,0.61766,left
0.84591,0.24102,0.94811,-0.60489,0.95617,stay
0.06916,0.81615,0.2703,0.74699,0.7653,stay
0.21707,0.08544,0.18273,-0.13163,0.86272,right
0.09552,0.72522,0.04937,0.6297,0.57963,stay
0.73547,0.33102,0.20313,-0.40445,0.60837,stay
0.74258,0.29397,0.28157,-0.44861,0.70313,stay
0.46033,0.51907,0.52412,0.05874,0.67719,left
0.50713,0.07997,0.27259,-0.42717,0.48575,stay
0.70265,0.52976,0.18946,-0.17289,0.72993,right
0.373,0.397,0.28233,0.024,0.75502,left
0.16606,0.6963,0.08472,0.53025,0.74859,stay
0.05246,0.48383,0.82432,0.43137,0.71561,stay
0.36245,0.53729,0.80471,0.17484,0.68186,left
0.58009,0.80768,0.10234,0.22759,0.54023,stay
0.45946,0.70596,0.54712,0.2465,0.73711,stay
0.29752,0.34743,0.07674,0.04992,0.57543,left
0.90473,0.09542,0.21844,-0.80932,0.89373,stay
0.83909,0.80103,0.8244,-0.03806,0.82813,right
0.94541,0.95491,0.79471,0.0095,0.43793,left
0.70104,0.59489,0.48256,-0.10615,0.65866,right
0.57754,0.87694,0.51854,0.29939,0.53763,stay
0.38466,0.87957,0.16553,0.49491,0.65591,stay
0.52638,0.39483,0.42236,-0.13155,0.50265,right
0.68495,0.72164,0.855,0.03669,0.80579,left
0.8111,0.3818,0.47734,-0.4293,0.62649,stay
0.32689,0.5,0.0,0.17311,0.0,stay
0.33089,0.10985,0.68799,-0.22104,0.9253,stay
0.63844,0.84782,0.63431,0.20938,0.744,left
0.28913,0.39172,0.93313,0.10259,0.59297,left
0.09693,0.64534,0.78426,0.54841,0.97369,stay
0.16075,0.25095,0.88111,0.0902,0.83669,left
0.74148,0.86712,0.13928,0.12563,0.86885,left
0.30028,0.87701,0.81672,0.57673,0.70828,stay
0.33864,0.63096,0.407,0.29232,0.76072,stay
0.64185,0.55475,0.29378,-0.0871,0.69835,right
0.75947,0.87051,0.76225,0.11103,0.45619,left
0.39433,0.59556,0.59034,0.20123,0.88235,left
0.66207,0.5,0.0,-0.16207,0.0,stay
0.2737,0.94731,0.64762,0.67361,0.487,stay
